23_res.png,0.51371664
63_res.png,0.51961917
10_res.png,0.527194
97_res.png,0.48357645
44_res.png,0.45008346
40_res.png,0.48220026
51_res.png,0.46213526
30_res.png,0.4614307
41_res.png,0.45873448
66_res.png,0.49209452
65_res.png,0.44328302
67_res.png,0.39826235
43_res.png,0.4564756
3_res.png,0.54302585
73_res.png,0.5144188
9_res.png,0.52655953
92_res.png,0.51843303
85_res.png,0.51854134
59_res.png,0.470782
35_res.png,0.5077936
75_res.png,0.5033473
22_res.png,0.36540842
68_res.png,0.5142204
26_res.png,0.559284
16_res.png,0.544542
42_res.png,0.41060817
74_res.png,0.522096
53_res.png,0.4907092
48_res.png,0.43768165
84_res.png,0.34342918
86_res.png,0.50202274
71_res.png,0.5417598
64_res.png,0.5111807
45_res.png,0.5655993
78_res.png,0.48667425
80_res.png,0.5299615
12_res.png,0.52092344
34_res.png,0.44754326
99_res.png,0.54809546
91_res.png,0.5087379
2_res.png,0.5831652
57_res.png,0.5729579
20_res.png,0.49752054
14_res.png,0.5493159
50_res.png,0.54274476
39_res.png,0.5121801
33_res.png,0.44573763
4_res.png,0.4385734
27_res.png,0.4414234
1_res.png,0.52584183
6_res.png,0.5177334
24_res.png,0.37704042
38_res.png,0.5539259
15_res.png,0.4439939
11_res.png,0.5252727
46_res.png,0.4638372
5_res.png,0.45284998
81_res.png,0.4799449
17_res.png,0.54139364
47_res.png,0.5068325
82_res.png,0.5251456
60_res.png,0.44927627
96_res.png,0.5356964
21_res.png,0.4617129
58_res.png,0.54867744
32_res.png,0.5250529
88_res.png,0.53060555
89_res.png,0.52539444
70_res.png,0.5212125
69_res.png,0.4519391
29_res.png,0.5379196
61_res.png,0.53847307
77_res.png,0.45757502
36_res.png,0.36595866
72_res.png,0.4924178
56_res.png,0.49893907
87_res.png,0.45589164
54_res.png,0.5370008
55_res.png,0.56335884
79_res.png,0.5196527
90_res.png,0.5280521
76_res.png,0.49826103
94_res.png,0.46232468
49_res.png,0.49548897
13_res.png,0.45514765
37_res.png,0.51907635
28_res.png,0.51941085
31_res.png,0.55383885
7_res.png,0.38582194
93_res.png,0.5030203
52_res.png,0.46884295
95_res.png,0.49203202
62_res.png,0.5126745
25_res.png,0.36538824
98_res.png,0.477665
0_res.png,0.5291277
8_res.png,0.5334546
18_res.png,0.41805488
83_res.png,0.48144653
19_res.png,0.538983
