23_res.png,0.51229876
63_res.png,0.5305406
10_res.png,0.522433
97_res.png,0.5500895
44_res.png,0.49482724
40_res.png,0.5379238
51_res.png,0.48592886
30_res.png,0.53600556
41_res.png,0.5086075
66_res.png,0.49974778
65_res.png,0.51105434
67_res.png,0.5449223
43_res.png,0.5131434
3_res.png,0.5308838
73_res.png,0.52323914
9_res.png,0.5382275
92_res.png,0.49238324
85_res.png,0.49919415
59_res.png,0.54318625
35_res.png,0.54683906
75_res.png,0.5239334
22_res.png,0.5210854
68_res.png,0.4985394
26_res.png,0.53053564
16_res.png,0.5279984
42_res.png,0.5271803
74_res.png,0.493012
53_res.png,0.5057502
48_res.png,0.49130657
84_res.png,0.51706624
86_res.png,0.5218364
71_res.png,0.5176073
64_res.png,0.5202965
45_res.png,0.53203434
78_res.png,0.50169253
80_res.png,0.51306957
12_res.png,0.5111338
34_res.png,0.5209844
99_res.png,0.5528732
91_res.png,0.52185196
2_res.png,0.5273826
57_res.png,0.51710725
20_res.png,0.49645177
14_res.png,0.55374604
50_res.png,0.513223
39_res.png,0.52227855
33_res.png,0.5295022
4_res.png,0.48210627
27_res.png,0.5079711
1_res.png,0.5524071
6_res.png,0.52502936
24_res.png,0.4971125
38_res.png,0.50983727
15_res.png,0.5479269
11_res.png,0.5164547
46_res.png,0.5229511
5_res.png,0.5062747
81_res.png,0.4964477
17_res.png,0.5490865
47_res.png,0.52349424
82_res.png,0.50764585
60_res.png,0.5182919
96_res.png,0.5240175
21_res.png,0.5140048
58_res.png,0.51497304
32_res.png,0.48979503
88_res.png,0.5105457
89_res.png,0.4993448
70_res.png,0.539893
69_res.png,0.52761847
29_res.png,0.50160754
61_res.png,0.5299312
77_res.png,0.50291353
36_res.png,0.5200119
72_res.png,0.5495799
56_res.png,0.54981655
87_res.png,0.48258993
54_res.png,0.5483553
55_res.png,0.49923182
79_res.png,0.5056356
90_res.png,0.5500261
76_res.png,0.5148283
94_res.png,0.5180377
49_res.png,0.50726444
13_res.png,0.49469435
37_res.png,0.50190365
28_res.png,0.49721602
31_res.png,0.5113284
7_res.png,0.5069838
93_res.png,0.5250778
52_res.png,0.55324525
95_res.png,0.48775104
62_res.png,0.49782744
25_res.png,0.54689574
98_res.png,0.50550777
0_res.png,0.50348824
8_res.png,0.51025665
18_res.png,0.50812525
83_res.png,0.5482754
19_res.png,0.51407236
