low_boat173_x2_x4_res.png,0.6164604
low_boat673_x2_x4_res.png,0.55049086
low_boat692_x2_x4_res.png,0.542023
low_boat33_x2_x4_res.png,0.5079426
low_boat619_x2_x4_res.png,0.6254264
low_boat418_x2_x4_res.png,0.6497179
low_boat395_x2_x4_res.png,0.53905207
low_boat0_x2_x4_res.png,0.56586576
low_boat672_x2_x4_res.png,0.4880735
low_boat630_x2_x4_res.png,0.5886409
low_boat47_x2_x4_res.png,0.48992437
low_boat578_x2_x4_res.png,0.4692736
low_boat382_x2_x4_res.png,0.5777182
low_boat18_x2_x4_res.png,0.57314
low_boat48_x2_x4_res.png,0.5795629
low_boat56_x2_x4_res.png,0.60588413
low_boat483_x2_x4_res.png,0.67190224
low_boat183_x2_x4_res.png,0.62090164
low_boat13_x2_x4_res.png,0.68038756
low_boat172_x2_x4_res.png,0.5852991
low_boat486_x2_x4_res.png,0.6707626
low_boat682_x2_x4_res.png,0.58964986
low_boat189_x2_x4_res.png,0.52839416
low_boat181_x2_x4_res.png,0.5491341
low_boat491_x2_x4_res.png,0.49420053
low_boat83_x2_x4_res.png,0.56999767
low_boat484_x2_x4_res.png,0.62050873
low_boat157_x2_x4_res.png,0.60603774
low_boat17_x2_x4_res.png,0.5551218
low_boat593_x2_x4_res.png,0.5316825
low_boat51_x2_x4_res.png,0.6152496
low_boat670_x2_x4_res.png,0.5160552
low_boat587_x2_x4_res.png,0.5797066
low_boat68_x2_x4_res.png,0.53733367
low_boat545_x2_x4_res.png,0.56640416
low_boat689_x2_x4_res.png,0.52382874
low_boat177_x2_x4_res.png,0.5589328
low_boat498_x2_x4_res.png,0.6703689
low_boat34_x2_x4_res.png,0.6148886
low_boat175_x2_x4_res.png,0.61934924
low_boat168_x2_x4_res.png,0.6333528
low_boat45_x2_x4_res.png,0.6064082
low_boat140_x2_x4_res.png,0.5779042
low_boat235_x2_x4_res.png,0.568202
low_boat188_x2_x4_res.png,0.5683892
low_boat184_x2_x4_res.png,0.49361256
low_boat487_x2_x4_res.png,0.67780435
low_boat396_x2_x4_res.png,0.5390123
low_boat687_x2_x4_res.png,0.5919192
low_boat626_x2_x4_res.png,0.5478279
low_boat681_x2_x4_res.png,0.5849843
low_boat625_x2_x4_res.png,0.5106595
low_boat170_x2_x4_res.png,0.61745256
low_boat685_x2_x4_res.png,0.5617688
low_boat544_x2_x4_res.png,0.55653286
low_boat222_x2_x4_res.png,0.6129312
low_boat591_x2_x4_res.png,0.6185221
low_boat35_x2_x4_res.png,0.5912724
low_boat688_x2_x4_res.png,0.4880735
low_boat49_x2_x4_res.png,0.6528598
low_boat209_x2_x4_res.png,0.58998513
low_boat356_x2_x4_res.png,0.53951955
low_boat179_x2_x4_res.png,0.5793183
low_boat80_x2_x4_res.png,0.50775415
low_boat44_x2_x4_res.png,0.61143416
low_boat675_x2_x4_res.png,0.60050726
low_boat492_x2_x4_res.png,0.55798393
low_boat546_x2_x4_res.png,0.53274703
low_boat143_x2_x4_res.png,0.6867328
low_boat208_x2_x4_res.png,0.55014217
low_boat494_x2_x4_res.png,0.6200302
low_boat12_x2_x4_res.png,0.6348418
low_boat693_x2_x4_res.png,0.5724299
low_boat2_x2_x4_res.png,0.60624117
low_boat39_x2_x4_res.png,0.6000838
low_boat193_x2_x4_res.png,0.5700623
low_boat97_x2_x4_res.png,0.56463546
low_boat96_x2_x4_res.png,0.5864034
low_boat678_x2_x4_res.png,0.66863126
low_boat15_x2_x4_res.png,0.54521424
low_boat223_x2_x4_res.png,0.5502781
low_boat82_x2_x4_res.png,0.50755596
low_boat192_x2_x4_res.png,0.53733367
low_boat676_x2_x4_res.png,0.6011907
low_boat9_x2_x4_res.png,0.5497334
low_boat368_x2_x4_res.png,0.5539352
low_boat220_x2_x4_res.png,0.62936497
low_boat195_x2_x4_res.png,0.6471632
low_boat432_x2_x4_res.png,0.48318508
low_boat679_x2_x4_res.png,0.51248443
low_boat20_x2_x4_res.png,0.55408454
low_boat488_x2_x4_res.png,0.61614895
low_boat584_x2_x4_res.png,0.5629609
low_boat550_x2_x4_res.png,0.62767446
low_boat194_x2_x4_res.png,0.5304215
low_boat94_x2_x4_res.png,0.64643025
low_boat50_x2_x4_res.png,0.62319416
low_boat397_x2_x4_res.png,0.56369144
low_boat671_x2_x4_res.png,0.53826594
low_boat95_x2_x4_res.png,0.5662465
